"","controller","condition","item","rt","NA","subject","group"
"3513","DashedSentence",-0.5,"2",4785,"FALSE","Native 16","Native"
"3521","DashedSentence",-0.5,"1",3835,"FALSE","Native 16","Native"
"3525","DashedSentence",-0.5,"23",3619,"FALSE","Native 16","Native"
"3533","DashedSentence",-0.5,"3",3475,"FALSE","Native 16","Native"
"3541","DashedSentence",-0.5,"15",3373,"FALSE","Native 16","Native"
"3545","DashedSentence",-0.5,"21",6315,"FALSE","Native 16","Native"
"3599","DashedSentence",-0.5,"18",3609,"FALSE","Native 17","Native"
"3603","DashedSentence",-0.5,"2",8155,"FALSE","Native 17","Native"
"3607","DashedSentence",-0.5,"19",7194,"FALSE","Native 17","Native"
"3611","DashedSentence",-0.5,"14",3876,"FALSE","Native 17","Native"
"3643","DashedSentence",-0.5,"7",13760,"FALSE","Native 17","Native"
"3651","DashedSentence",-0.5,"8",3563,"FALSE","Native 17","Native"
"3663","DashedSentence",-0.5,"1",4916,"FALSE","Native 17","Native"
"3671","DashedSentence",-0.5,"5",4435,"FALSE","Native 17","Native"
"3687","DashedSentence",-0.5,"16",6114,"FALSE","Native 17","Native"
"3695","DashedSentence",-0.5,"24",4531,"FALSE","Native 17","Native"
"3703","DashedSentence",-0.5,"10",3090,"FALSE","Native 17","Native"
"3715","DashedSentence",-0.5,"11",7993,"FALSE","Native 17","Native"
"3723","DashedSentence",-0.5,"15",5159,"FALSE","Native 17","Native"
"3739","DashedSentence",-0.5,"20",3968,"FALSE","Native 17","Native"
"3743","DashedSentence",-0.5,"21",3849,"FALSE","Native 17","Native"
"3755","DashedSentence",-0.5,"3",7401,"FALSE","Native 17","Native"
"3763","DashedSentence",-0.5,"9",6892,"FALSE","Native 17","Native"
"3767","DashedSentence",-0.5,"4",4526,"FALSE","Native 17","Native"
"3771","DashedSentence",-0.5,"12",3486,"FALSE","Native 17","Native"
"3779","DashedSentence",-0.5,"22",5178,"FALSE","Native 17","Native"
"3787","DashedSentence",-0.5,"17",4726,"FALSE","Native 17","Native"
"3795","DashedSentence",-0.5,"23",4511,"FALSE","Native 17","Native"
"3799","DashedSentence",-0.5,"6",4696,"FALSE","Native 17","Native"
"3807","DashedSentence",-0.5,"13",2889,"FALSE","Native 17","Native"
"3825","DashedSentence",-0.5,"18",2875,"FALSE","Native 18","Native"
"3829","DashedSentence",-0.5,"12",4239,"FALSE","Native 18","Native"
"3837","DashedSentence",-0.5,"15",6074,"FALSE","Native 18","Native"
"3845","DashedSentence",-0.5,"20",4836,"FALSE","Native 18","Native"
"3849","DashedSentence",-0.5,"23",5897,"FALSE","Native 18","Native"
"3857","DashedSentence",-0.5,"19",2411,"FALSE","Native 18","Native"
"3865","DashedSentence",-0.5,"9",2712,"FALSE","Native 18","Native"
"3869","DashedSentence",-0.5,"16",2935,"FALSE","Native 18","Native"
"3901","DashedSentence",-0.5,"3",5639,"FALSE","Native 18","Native"
"3909","DashedSentence",-0.5,"2",2573,"FALSE","Native 18","Native"
"3917","DashedSentence",-0.5,"5",4510,"FALSE","Native 18","Native"
"3921","DashedSentence",-0.5,"17",6916,"FALSE","Native 18","Native"
"3925","DashedSentence",-0.5,"10",2312,"FALSE","Native 18","Native"
"3929","DashedSentence",-0.5,"24",1999,"FALSE","Native 18","Native"
"3933","DashedSentence",-0.5,"14",2452,"FALSE","Native 18","Native"
"3949","DashedSentence",-0.5,"8",2648,"FALSE","Native 18","Native"
"3953","DashedSentence",-0.5,"21",3431,"FALSE","Native 18","Native"
"3957","DashedSentence",-0.5,"13",2673,"FALSE","Native 18","Native"
"3961","DashedSentence",-0.5,"11",11418,"FALSE","Native 18","Native"
"4001","DashedSentence",-0.5,"6",5115,"FALSE","Native 18","Native"
"4017","DashedSentence",-0.5,"1",2855,"FALSE","Native 18","Native"
"4021","DashedSentence",-0.5,"22",2063,"FALSE","Native 18","Native"
"4025","DashedSentence",-0.5,"4",1824,"FALSE","Native 18","Native"
"4029","DashedSentence",-0.5,"7",4498,"FALSE","Native 18","Native"
"4043","DashedSentence",-0.5,"8",9251,"FALSE","Native 19","Native"
"4047","DashedSentence",-0.5,"6",4624,"FALSE","Native 19","Native"
"4055","DashedSentence",-0.5,"7",5808,"FALSE","Native 19","Native"
"4067","DashedSentence",-0.5,"2",6745,"FALSE","Native 19","Native"
"4071","DashedSentence",-0.5,"11",4086,"FALSE","Native 19","Native"
"4075","DashedSentence",-0.5,"5",6178,"FALSE","Native 19","Native"
"4083","DashedSentence",-0.5,"12",13079,"FALSE","Native 19","Native"
"4095","DashedSentence",-0.5,"9",4551,"FALSE","Native 19","Native"
"4099","DashedSentence",-0.5,"17",4345,"FALSE","Native 19","Native"
"4107","DashedSentence",-0.5,"4",3084,"FALSE","Native 19","Native"
"4115","DashedSentence",-0.5,"3",8303,"FALSE","Native 19","Native"
"4135","DashedSentence",-0.5,"19",3128,"FALSE","Native 19","Native"
"4147","DashedSentence",-0.5,"15",3725,"FALSE","Native 19","Native"
"4155","DashedSentence",-0.5,"23",3227,"FALSE","Native 19","Native"
"4163","DashedSentence",-0.5,"22",5620,"FALSE","Native 19","Native"
"4175","DashedSentence",-0.5,"24",4935,"FALSE","Native 19","Native"
"4179","DashedSentence",-0.5,"13",3832,"FALSE","Native 19","Native"
"4183","DashedSentence",-0.5,"21",3174,"FALSE","Native 19","Native"
"4203","DashedSentence",-0.5,"1",5008,"FALSE","Native 19","Native"
"4231","DashedSentence",-0.5,"10",5343,"FALSE","Native 19","Native"
"4239","DashedSentence",-0.5,"16",4732,"FALSE","Native 19","Native"
"4243","DashedSentence",-0.5,"18",3559,"FALSE","Native 19","Native"
"4251","DashedSentence",-0.5,"14",5597,"FALSE","Native 19","Native"
"4255","DashedSentence",-0.5,"20",4987,"FALSE","Native 19","Native"
"4267","DashedSentence",-0.5,"3",5399,"FALSE","Native 20","Native"
"4271","DashedSentence",-0.5,"22",1889,"FALSE","Native 20","Native"
"4275","DashedSentence",-0.5,"21",6154,"FALSE","Native 20","Native"
"4279","DashedSentence",-0.5,"20",2768,"FALSE","Native 20","Native"
"4283","DashedSentence",-0.5,"9",8649,"FALSE","Native 20","Native"
"4287","DashedSentence",-0.5,"5",3263,"FALSE","Native 20","Native"
"4299","DashedSentence",-0.5,"18",3588,"FALSE","Native 20","Native"
"4311","DashedSentence",-0.5,"7",3191,"FALSE","Native 20","Native"
"4315","DashedSentence",-0.5,"15",7460,"FALSE","Native 20","Native"
"4323","DashedSentence",-0.5,"10",3232,"FALSE","Native 20","Native"
"4327","DashedSentence",-0.5,"14",3662,"FALSE","Native 20","Native"
"4331","DashedSentence",-0.5,"19",3741,"FALSE","Native 20","Native"
"4343","DashedSentence",-0.5,"1",2373,"FALSE","Native 20","Native"
"4351","DashedSentence",-0.5,"6",3816,"FALSE","Native 20","Native"
"4359","DashedSentence",-0.5,"2",2302,"FALSE","Native 20","Native"
"4363","DashedSentence",-0.5,"13",3224,"FALSE","Native 20","Native"
"4379","DashedSentence",-0.5,"23",5303,"FALSE","Native 20","Native"
"4383","DashedSentence",-0.5,"4",5162,"FALSE","Native 20","Native"
"4423","DashedSentence",-0.5,"12",2671,"FALSE","Native 20","Native"
"4439","DashedSentence",-0.5,"24",2800,"FALSE","Native 20","Native"
"4447","DashedSentence",-0.5,"11",3001,"FALSE","Native 20","Native"
"4459","DashedSentence",-0.5,"8",2195,"FALSE","Native 20","Native"
"4471","DashedSentence",-0.5,"16",4327,"FALSE","Native 20","Native"
"4479","DashedSentence",-0.5,"17",2684,"FALSE","Native 20","Native"
"4501","DashedSentence",-0.5,"22",1703,"FALSE","Native 21","Native"
"4509","DashedSentence",-0.5,"13",2339,"FALSE","Native 21","Native"
"4513","DashedSentence",-0.5,"1",1007,"FALSE","Native 21","Native"
"4529","DashedSentence",-0.5,"17",2890,"FALSE","Native 21","Native"
"4541","DashedSentence",-0.5,"24",1684,"FALSE","Native 21","Native"
"4545","DashedSentence",-0.5,"21",1739,"FALSE","Native 21","Native"
"4557","DashedSentence",-0.5,"16",1161,"FALSE","Native 21","Native"
"4565","DashedSentence",-0.5,"5",1501,"FALSE","Native 21","Native"
"4569","DashedSentence",-0.5,"8",2566,"FALSE","Native 21","Native"
"4581","DashedSentence",-0.5,"23",1854,"FALSE","Native 21","Native"
"4589","DashedSentence",-0.5,"19",1197,"FALSE","Native 21","Native"
"4593","DashedSentence",-0.5,"10",1668,"FALSE","Native 21","Native"
"4597","DashedSentence",-0.5,"6",1187,"FALSE","Native 21","Native"
"4605","DashedSentence",-0.5,"3",1851,"FALSE","Native 21","Native"
"4617","DashedSentence",-0.5,"18",2720,"FALSE","Native 21","Native"
"4621","DashedSentence",-0.5,"15",2060,"FALSE","Native 21","Native"
"4637","DashedSentence",-0.5,"20",1092,"FALSE","Native 21","Native"
"4641","DashedSentence",-0.5,"4",1106,"FALSE","Native 21","Native"
"4649","DashedSentence",-0.5,"7",1822,"FALSE","Native 21","Native"
"4669","DashedSentence",-0.5,"2",1881,"FALSE","Native 21","Native"
"4677","DashedSentence",-0.5,"11",1641,"FALSE","Native 21","Native"
"4689","DashedSentence",-0.5,"9",959,"FALSE","Native 21","Native"
"4693","DashedSentence",-0.5,"14",764,"FALSE","Native 21","Native"
"4701","DashedSentence",-0.5,"12",4201,"FALSE","Native 21","Native"
"4725","DashedSentence",-0.5,"18",3779,"FALSE","Native 22","Native"
"4753","DashedSentence",-0.5,"9",9790,"FALSE","Native 22","Native"
"4777","DashedSentence",-0.5,"19",4726,"FALSE","Native 22","Native"
"4789","DashedSentence",-0.5,"3",4381,"FALSE","Native 22","Native"
"4797","DashedSentence",-0.5,"13",4107,"FALSE","Native 22","Native"
"4809","DashedSentence",-0.5,"8",3018,"FALSE","Native 22","Native"
"4813","DashedSentence",-0.5,"4",3062,"FALSE","Native 22","Native"
"4817","DashedSentence",-0.5,"21",3743,"FALSE","Native 22","Native"
"4825","DashedSentence",-0.5,"6",2951,"FALSE","Native 22","Native"
"4833","DashedSentence",-0.5,"7",4099,"FALSE","Native 22","Native"
"4837","DashedSentence",-0.5,"17",3677,"FALSE","Native 22","Native"
"4841","DashedSentence",-0.5,"1",4255,"FALSE","Native 22","Native"
"4845","DashedSentence",-0.5,"11",3131,"FALSE","Native 22","Native"
"4857","DashedSentence",-0.5,"23",3185,"FALSE","Native 22","Native"
"4861","DashedSentence",-0.5,"15",3619,"FALSE","Native 22","Native"
"4865","DashedSentence",-0.5,"20",2144,"FALSE","Native 22","Native"
"4869","DashedSentence",-0.5,"10",2973,"FALSE","Native 22","Native"
"4873","DashedSentence",-0.5,"5",2306,"FALSE","Native 22","Native"
"4877","DashedSentence",-0.5,"16",2087,"FALSE","Native 22","Native"
"4893","DashedSentence",-0.5,"24",2589,"FALSE","Native 22","Native"
"4897","DashedSentence",-0.5,"14",2514,"FALSE","Native 22","Native"
"4905","DashedSentence",-0.5,"2",1577,"FALSE","Native 22","Native"
"4909","DashedSentence",-0.5,"12",2929,"FALSE","Native 22","Native"
"4921","DashedSentence",-0.5,"22",1851,"FALSE","Native 22","Native"
"4943","DashedSentence",-0.5,"9",2961,"FALSE","Native 23","Native"
"4959","DashedSentence",-0.5,"13",2585,"FALSE","Native 23","Native"
"4975","DashedSentence",-0.5,"11",5070,"FALSE","Native 23","Native"
"4983","DashedSentence",-0.5,"23",6210,"FALSE","Native 23","Native"
"5003","DashedSentence",-0.5,"22",4772,"FALSE","Native 23","Native"
"5007","DashedSentence",-0.5,"7",8129,"FALSE","Native 23","Native"
"5031","DashedSentence",-0.5,"19",2488,"FALSE","Native 23","Native"
"5035","DashedSentence",-0.5,"1",2156,"FALSE","Native 23","Native"
"5043","DashedSentence",-0.5,"12",7432,"FALSE","Native 23","Native"
"5059","DashedSentence",-0.5,"15",6016,"FALSE","Native 23","Native"
"5067","DashedSentence",-0.5,"5",1839,"FALSE","Native 23","Native"
"5071","DashedSentence",-0.5,"3",2319,"FALSE","Native 23","Native"
"5075","DashedSentence",-0.5,"4",2104,"FALSE","Native 23","Native"
"5079","DashedSentence",-0.5,"17",1641,"FALSE","Native 23","Native"
"5091","DashedSentence",-0.5,"18",2753,"FALSE","Native 23","Native"
"5095","DashedSentence",-0.5,"16",5889,"FALSE","Native 23","Native"
"5099","DashedSentence",-0.5,"24",7185,"FALSE","Native 23","Native"
"5111","DashedSentence",-0.5,"20",1503,"FALSE","Native 23","Native"
"5115","DashedSentence",-0.5,"10",2031,"FALSE","Native 23","Native"
"5123","DashedSentence",-0.5,"8",1922,"FALSE","Native 23","Native"
"5127","DashedSentence",-0.5,"14",5162,"FALSE","Native 23","Native"
"5135","DashedSentence",-0.5,"2",2820,"FALSE","Native 23","Native"
"5139","DashedSentence",-0.5,"21",1700,"FALSE","Native 23","Native"
"5147","DashedSentence",-0.5,"6",2620,"FALSE","Native 23","Native"
"5171","DashedSentence",-0.5,"24",3164,"FALSE","Native 24","Native"
"5183","DashedSentence",-0.5,"10",2455,"FALSE","Native 24","Native"
"5199","DashedSentence",-0.5,"16",4323,"FALSE","Native 24","Native"
"5203","DashedSentence",-0.5,"5",8379,"FALSE","Native 24","Native"
"5207","DashedSentence",-0.5,"8",3528,"FALSE","Native 24","Native"
"5223","DashedSentence",-0.5,"17",5802,"FALSE","Native 24","Native"
"5231","DashedSentence",-0.5,"22",4539,"FALSE","Native 24","Native"
"5243","DashedSentence",-0.5,"15",4644,"FALSE","Native 24","Native"
"5247","DashedSentence",-0.5,"11",6059,"FALSE","Native 24","Native"
"5251","DashedSentence",-0.5,"20",1832,"FALSE","Native 24","Native"
"5255","DashedSentence",-0.5,"4",6421,"FALSE","Native 24","Native"
"5259","DashedSentence",-0.5,"12",4819,"FALSE","Native 24","Native"
"5279","DashedSentence",-0.5,"1",5075,"FALSE","Native 24","Native"
"5287","DashedSentence",-0.5,"23",3829,"FALSE","Native 24","Native"
"5291","DashedSentence",-0.5,"18",3447,"FALSE","Native 24","Native"
"5295","DashedSentence",-0.5,"6",2077,"FALSE","Native 24","Native"
"5299","DashedSentence",-0.5,"13",3031,"FALSE","Native 24","Native"
"5307","DashedSentence",-0.5,"19",6217,"FALSE","Native 24","Native"
"5319","DashedSentence",-0.5,"14",2998,"FALSE","Native 24","Native"
"5327","DashedSentence",-0.5,"2",5106,"FALSE","Native 24","Native"
"5339","DashedSentence",-0.5,"21",5087,"FALSE","Native 24","Native"
"5343","DashedSentence",-0.5,"9",4267,"FALSE","Native 24","Native"
"5355","DashedSentence",-0.5,"7",4835,"FALSE","Native 24","Native"
"5363","DashedSentence",-0.5,"3",5122,"FALSE","Native 24","Native"
"5397","DashedSentence",-0.5,"2",8529,"FALSE","Native 25","Native"
"5405","DashedSentence",-0.5,"3",5559,"FALSE","Native 25","Native"
"5409","DashedSentence",-0.5,"14",8195,"FALSE","Native 25","Native"
"5413","DashedSentence",-0.5,"11",4332,"FALSE","Native 25","Native"
"5425","DashedSentence",-0.5,"7",5105,"FALSE","Native 25","Native"
"5429","DashedSentence",-0.5,"1",3593,"FALSE","Native 25","Native"
"5433","DashedSentence",-0.5,"19",5604,"FALSE","Native 25","Native"
"5437","DashedSentence",-0.5,"23",5465,"FALSE","Native 25","Native"
"5453","DashedSentence",-0.5,"24",8658,"FALSE","Native 25","Native"
"5457","DashedSentence",-0.5,"20",3122,"FALSE","Native 25","Native"
"5469","DashedSentence",-0.5,"6",2393,"FALSE","Native 25","Native"
"5485","DashedSentence",-0.5,"13",3513,"FALSE","Native 25","Native"
"5489","DashedSentence",-0.5,"9",4056,"FALSE","Native 25","Native"
"5501","DashedSentence",-0.5,"12",6276,"FALSE","Native 25","Native"
"5513","DashedSentence",-0.5,"10",8468,"FALSE","Native 25","Native"
"5525","DashedSentence",-0.5,"15",8730,"FALSE","Native 25","Native"
"5533","DashedSentence",-0.5,"4",6925,"FALSE","Native 25","Native"
"5545","DashedSentence",-0.5,"17",4246,"FALSE","Native 25","Native"
"5549","DashedSentence",-0.5,"18",5089,"FALSE","Native 25","Native"
"5553","DashedSentence",-0.5,"5",2471,"FALSE","Native 25","Native"
"5561","DashedSentence",-0.5,"22",6638,"FALSE","Native 25","Native"
"5569","DashedSentence",-0.5,"21",3793,"FALSE","Native 25","Native"
"5573","DashedSentence",-0.5,"16",6992,"FALSE","Native 25","Native"
"5577","DashedSentence",-0.5,"8",5575,"FALSE","Native 25","Native"
"5609","DashedSentence",-0.5,"2",2964,"FALSE","Native 26","Native"
"5613","DashedSentence",-0.5,"3",2093,"FALSE","Native 26","Native"
"5633","DashedSentence",-0.5,"11",4334,"FALSE","Native 26","Native"
"5649","DashedSentence",-0.5,"24",3512,"FALSE","Native 26","Native"
"5657","DashedSentence",-0.5,"6",2907,"FALSE","Native 26","Native"
"5681","DashedSentence",-0.5,"10",2818,"FALSE","Native 26","Native"
"5689","DashedSentence",-0.5,"5",4119,"FALSE","Native 26","Native"
"5697","DashedSentence",-0.5,"17",4085,"FALSE","Native 26","Native"
"5713","DashedSentence",-0.5,"15",3515,"FALSE","Native 26","Native"
"5725","DashedSentence",-0.5,"23",6138,"FALSE","Native 26","Native"
"5733","DashedSentence",-0.5,"8",2420,"FALSE","Native 26","Native"
"5737","DashedSentence",-0.5,"13",4141,"FALSE","Native 26","Native"
"5749","DashedSentence",-0.5,"16",3184,"FALSE","Native 26","Native"
"5753","DashedSentence",-0.5,"18",3904,"FALSE","Native 26","Native"
"5757","DashedSentence",-0.5,"7",3677,"FALSE","Native 26","Native"
"5765","DashedSentence",-0.5,"22",2457,"FALSE","Native 26","Native"
"5773","DashedSentence",-0.5,"9",4211,"FALSE","Native 26","Native"
"5781","DashedSentence",-0.5,"1",5766,"FALSE","Native 26","Native"
"5785","DashedSentence",-0.5,"21",3511,"FALSE","Native 26","Native"
"5793","DashedSentence",-0.5,"12",2394,"FALSE","Native 26","Native"
"5797","DashedSentence",-0.5,"20",2566,"FALSE","Native 26","Native"
"5805","DashedSentence",-0.5,"4",2260,"FALSE","Native 26","Native"
"5809","DashedSentence",-0.5,"19",4557,"FALSE","Native 26","Native"
"5817","DashedSentence",-0.5,"14",3203,"FALSE","Native 26","Native"
"5841","DashedSentence",-0.5,"10",5285,"FALSE","Native 27","Native"
"5849","DashedSentence",-0.5,"18",2262,"FALSE","Native 27","Native"
"5853","DashedSentence",-0.5,"4",4349,"FALSE","Native 27","Native"
"5857","DashedSentence",-0.5,"15",4521,"FALSE","Native 27","Native"
"5869","DashedSentence",-0.5,"12",4384,"FALSE","Native 27","Native"
"5885","DashedSentence",-0.5,"9",1904,"FALSE","Native 27","Native"
"5901","DashedSentence",-0.5,"2",10107,"FALSE","Native 27","Native"
"5905","DashedSentence",-0.5,"7",4154,"FALSE","Native 27","Native"
"5909","DashedSentence",-0.5,"14",3988,"FALSE","Native 27","Native"
"5941","DashedSentence",-0.5,"24",3184,"FALSE","Native 27","Native"
"5949","DashedSentence",-0.5,"8",4397,"FALSE","Native 27","Native"
"5953","DashedSentence",-0.5,"11",2290,"FALSE","Native 27","Native"
"5957","DashedSentence",-0.5,"17",3630,"FALSE","Native 27","Native"
"5961","DashedSentence",-0.5,"20",2554,"FALSE","Native 27","Native"
"5965","DashedSentence",-0.5,"23",3686,"FALSE","Native 27","Native"
"5973","DashedSentence",-0.5,"6",1580,"FALSE","Native 27","Native"
"5985","DashedSentence",-0.5,"21",2810,"FALSE","Native 27","Native"
"5989","DashedSentence",-0.5,"22",4041,"FALSE","Native 27","Native"
"5993","DashedSentence",-0.5,"16",1576,"FALSE","Native 27","Native"
"6001","DashedSentence",-0.5,"19",1278,"FALSE","Native 27","Native"
"6021","DashedSentence",-0.5,"1",1239,"FALSE","Native 27","Native"
"6029","DashedSentence",-0.5,"5",13991,"FALSE","Native 27","Native"
"6037","DashedSentence",-0.5,"13",3232,"FALSE","Native 27","Native"
"6045","DashedSentence",-0.5,"3",3391,"FALSE","Native 27","Native"
"6071","DashedSentence",-0.5,"9",4359,"FALSE","Native 28","Native"
"6075","DashedSentence",-0.5,"7",7208,"FALSE","Native 28","Native"
"6079","DashedSentence",-0.5,"20",3044,"FALSE","Native 28","Native"
"6091","DashedSentence",-0.5,"18",4974,"FALSE","Native 28","Native"
"6095","DashedSentence",-0.5,"5",3018,"FALSE","Native 28","Native"
"6099","DashedSentence",-0.5,"17",7286,"FALSE","Native 28","Native"
"6107","DashedSentence",-0.5,"10",6068,"FALSE","Native 28","Native"
"6119","DashedSentence",-0.5,"13",6865,"FALSE","Native 28","Native"
"6127","DashedSentence",-0.5,"24",2987,"FALSE","Native 28","Native"
"6131","DashedSentence",-0.5,"23",8950,"FALSE","Native 28","Native"
"6139","DashedSentence",-0.5,"15",3535,"FALSE","Native 28","Native"
"6147","DashedSentence",-0.5,"12",6787,"FALSE","Native 28","Native"
"6163","DashedSentence",-0.5,"21",3405,"FALSE","Native 28","Native"
"6167","DashedSentence",-0.5,"8",5276,"FALSE","Native 28","Native"
"6175","DashedSentence",-0.5,"14",11832,"FALSE","Native 28","Native"
"6183","DashedSentence",-0.5,"3",2942,"FALSE","Native 28","Native"
"6191","DashedSentence",-0.5,"4",2389,"FALSE","Native 28","Native"
"6195","DashedSentence",-0.5,"2",6095,"FALSE","Native 28","Native"
"6199","DashedSentence",-0.5,"11",8252,"FALSE","Native 28","Native"
"6223","DashedSentence",-0.5,"1",3931,"FALSE","Native 28","Native"
"6243","DashedSentence",-0.5,"16",3055,"FALSE","Native 28","Native"
"6247","DashedSentence",-0.5,"19",8102,"FALSE","Native 28","Native"
"6263","DashedSentence",-0.5,"22",4299,"FALSE","Native 28","Native"
"6271","DashedSentence",-0.5,"6",2728,"FALSE","Native 28","Native"
"6281","DashedSentence",-0.5,"14",1763,"FALSE","Native 29","Native"
"6285","DashedSentence",-0.5,"18",1589,"FALSE","Native 29","Native"
"6293","DashedSentence",-0.5,"20",3476,"FALSE","Native 29","Native"
"6301","DashedSentence",-0.5,"10",1806,"FALSE","Native 29","Native"
"6321","DashedSentence",-0.5,"21",3183,"FALSE","Native 29","Native"
"6325","DashedSentence",-0.5,"11",2142,"FALSE","Native 29","Native"
"6337","DashedSentence",-0.5,"16",3969,"FALSE","Native 29","Native"
"6357","DashedSentence",-0.5,"19",2453,"FALSE","Native 29","Native"
"6365","DashedSentence",-0.5,"24",1365,"FALSE","Native 29","Native"
"6385","DashedSentence",-0.5,"3",2153,"FALSE","Native 29","Native"
"6393","DashedSentence",-0.5,"12",1742,"FALSE","Native 29","Native"
"6397","DashedSentence",-0.5,"15",3598,"FALSE","Native 29","Native"
"6413","DashedSentence",-0.5,"8",1592,"FALSE","Native 29","Native"
"6417","DashedSentence",-0.5,"23",3124,"FALSE","Native 29","Native"
"6425","DashedSentence",-0.5,"22",1946,"FALSE","Native 29","Native"
"6429","DashedSentence",-0.5,"6",1629,"FALSE","Native 29","Native"
"6445","DashedSentence",-0.5,"13",2465,"FALSE","Native 29","Native"
"6449","DashedSentence",-0.5,"5",1609,"FALSE","Native 29","Native"
"6453","DashedSentence",-0.5,"1",1477,"FALSE","Native 29","Native"
"6461","DashedSentence",-0.5,"7",2180,"FALSE","Native 29","Native"
"6465","DashedSentence",-0.5,"9",1572,"FALSE","Native 29","Native"
"6469","DashedSentence",-0.5,"2",1617,"FALSE","Native 29","Native"
"6481","DashedSentence",-0.5,"17",1169,"FALSE","Native 29","Native"
"6485","DashedSentence",-0.5,"4",2217,"FALSE","Native 29","Native"
"6507","DashedSentence",-0.5,"23",8051,"FALSE","Native 30","Native"
"6515","DashedSentence",-0.5,"6",2826,"FALSE","Native 30","Native"
"6519","DashedSentence",-0.5,"18",8159,"FALSE","Native 30","Native"
"6523","DashedSentence",-0.5,"14",4519,"FALSE","Native 30","Native"
"6531","DashedSentence",-0.5,"7",4725,"FALSE","Native 30","Native"
"6535","DashedSentence",-0.5,"15",7786,"FALSE","Native 30","Native"
"6543","DashedSentence",-0.5,"17",3751,"FALSE","Native 30","Native"
"6551","DashedSentence",-0.5,"21",23459,"FALSE","Native 30","Native"
"6555","DashedSentence",-0.5,"22",2752,"FALSE","Native 30","Native"
"6579","DashedSentence",-0.5,"2",3389,"FALSE","Native 30","Native"
"6583","DashedSentence",-0.5,"10",2322,"FALSE","Native 30","Native"
"6587","DashedSentence",-0.5,"1",3907,"FALSE","Native 30","Native"
"6603","DashedSentence",-0.5,"11",3536,"FALSE","Native 30","Native"
"6607","DashedSentence",-0.5,"9",3458,"FALSE","Native 30","Native"
"6615","DashedSentence",-0.5,"16",2262,"FALSE","Native 30","Native"
"6619","DashedSentence",-0.5,"3",2120,"FALSE","Native 30","Native"
"6635","DashedSentence",-0.5,"5",3613,"FALSE","Native 30","Native"
"6655","DashedSentence",-0.5,"4",2648,"FALSE","Native 30","Native"
"6663","DashedSentence",-0.5,"8",2249,"FALSE","Native 30","Native"
"6667","DashedSentence",-0.5,"19",3173,"FALSE","Native 30","Native"
"6683","DashedSentence",-0.5,"20",1810,"FALSE","Native 30","Native"
"6695","DashedSentence",-0.5,"12",2829,"FALSE","Native 30","Native"
"6699","DashedSentence",-0.5,"13",2885,"FALSE","Native 30","Native"
"6703","DashedSentence",-0.5,"24",6891,"FALSE","Native 30","Native"
"6739","DashedSentence",-0.5,"9",2625,"FALSE","Native 31","Native"
"6751","DashedSentence",-0.5,"5",4283,"FALSE","Native 31","Native"
"6763","DashedSentence",-0.5,"21",2692,"FALSE","Native 31","Native"
"6771","DashedSentence",-0.5,"18",4484,"FALSE","Native 31","Native"
"6783","DashedSentence",-0.5,"7",4241,"FALSE","Native 31","Native"
"6799","DashedSentence",-0.5,"1",3044,"FALSE","Native 31","Native"
"6803","DashedSentence",-0.5,"23",3500,"FALSE","Native 31","Native"
"6807","DashedSentence",-0.5,"14",5295,"FALSE","Native 31","Native"
"6811","DashedSentence",-0.5,"3",3740,"FALSE","Native 31","Native"
"6819","DashedSentence",-0.5,"24",3049,"FALSE","Native 31","Native"
"6831","DashedSentence",-0.5,"11",3395,"FALSE","Native 31","Native"
"6843","DashedSentence",-0.5,"2",2439,"FALSE","Native 31","Native"
"6847","DashedSentence",-0.5,"12",2642,"FALSE","Native 31","Native"
"6855","DashedSentence",-0.5,"15",2483,"FALSE","Native 31","Native"
"6867","DashedSentence",-0.5,"16",4997,"FALSE","Native 31","Native"
"6871","DashedSentence",-0.5,"8",2748,"FALSE","Native 31","Native"
"6879","DashedSentence",-0.5,"4",1664,"FALSE","Native 31","Native"
"6883","DashedSentence",-0.5,"6",2381,"FALSE","Native 31","Native"
"6895","DashedSentence",-0.5,"20",3365,"FALSE","Native 31","Native"
"6899","DashedSentence",-0.5,"19",2949,"FALSE","Native 31","Native"
"6903","DashedSentence",-0.5,"10",3059,"FALSE","Native 31","Native"
"6919","DashedSentence",-0.5,"17",2112,"FALSE","Native 31","Native"
"6923","DashedSentence",-0.5,"13",3343,"FALSE","Native 31","Native"
"6927","DashedSentence",-0.5,"22",3985,"FALSE","Native 31","Native"
"6953","DashedSentence",-0.5,"4",6062,"FALSE","Native 32","Native"
"6957","DashedSentence",-0.5,"22",5623,"FALSE","Native 32","Native"
"6961","DashedSentence",-0.5,"8",5758,"FALSE","Native 32","Native"
"6965","DashedSentence",-0.5,"20",4562,"FALSE","Native 32","Native"
"6969","DashedSentence",-0.5,"21",6335,"FALSE","Native 32","Native"
"6977","DashedSentence",-0.5,"10",2463,"FALSE","Native 32","Native"
"6981","DashedSentence",-0.5,"11",9919,"FALSE","Native 32","Native"
"6989","DashedSentence",-0.5,"12",2185,"FALSE","Native 32","Native"
"6993","DashedSentence",-0.5,"2",5847,"FALSE","Native 32","Native"
"7005","DashedSentence",-0.5,"15",7634,"FALSE","Native 32","Native"
"7013","DashedSentence",-0.5,"14",3374,"FALSE","Native 32","Native"
